Unnamed: 0,n_code,active,last_update,update_count,input_date,lat,lng,x_900913,y_900913,points,extension,date_photo,device_platform,device_model,device_uuid,viewing_angle,rain,bottom,fu_value,fu_processed,fu_observed,sd_depth,application,apk_user_n_code,user_n_code,nickname,user_points,user_photo_count,user_level,p_cloud_cover,p_temperature,p_ph,p_conductivity,p_colour,image,geom,flagged_count,wacodi_processed,image.1,nickname.1,month_year,month,day,image_path,total_pixels,color_pixels,Flag,fu_processed_wacodi_processed,month_year_period,fu_processed_clouds,fu_processed_old,hue_angle,hue_angle_centre,hue_angle_centre_clouds,hue_angle_centre_old,hue_angle_clouds,hue_angle_old,macrophytes,overcast_hue_best,overcast_hue_best_fu,overcast_hue_center,overcast_hue_center_fu,p_chla,p_dissolved_oxygen,p_phycocyanin,p_salinity,sunny_hue_best,sunny_hue_best_fu,sunny_hue_center,sunny_hue_center_fu
,19443,1,1/6/2022 12:07:32 AM,1,1/5/2022 4:22:16 PM,48.4706672,9.1753444,1021394,6185517,10,png,2022-01-05 15:01:46,Android,SM-G950F,d14aaee0bdd2bdac,13,,,15,16.0,0,0.0,eowcolor,714.0,714.0,lindy,410.0,72.0,3.0,75.0,0.0,0.0,0.0,0.0,http://eyeonwater.nl/media/eyeonwater_upload/19443.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/19443.png,lindy,2022-01,1,2022-01-05,./Bilder10/19443.png,126720.0,24225.0,False,,,,,,,,,,,,,,,,,,,,,,,
,19442,1,1/5/2022 4:22:16 PM,1,1/5/2022 4:22:14 PM,48.4772157,9.1841261,1022372,6186616,10,png,2022-01-05 15:24:09,Android,SM-G950F,d14aaee0bdd2bdac,18,,,18,18.0,0,0.0,eowcolor,714.0,714.0,lindy,410.0,72.0,3.0,75.0,0.0,0.0,0.0,0.0,http://eyeonwater.nl/media/eyeonwater_upload/19442.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/19442.png,lindy,2022-01,1,2022-01-05,./Bilder10/19442.png,11480.0,5686.0,True,18.0,,,,,,,,,,,,,,,,,,,,,,
,19441,1,1/5/2022 4:22:16 PM,1,1/5/2022 4:22:13 PM,48.4706672,9.1753444,1021394,6185517,10,png,2022-01-05 15:02:25,Android,SM-G950F,d14aaee0bdd2bdac,10,,,16,17.0,0,0.0,eowcolor,714.0,714.0,lindy,410.0,72.0,3.0,75.0,0.0,0.0,0.0,0.0,http://eyeonwater.nl/media/eyeonwater_upload/19441.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/19441.png,lindy,2022-01,1,2022-01-05,./Bilder10/19441.png,126720.0,14809.0,False,,,,,,,,,,,,,,,,,,,,,,,
,26016,1,4/30/2024 3:28:00 PM,1,4/30/2024 3:27:58 PM,49.090704,9.4981186,1057325,6290266,0,png,2024-04-30 13:29:49,Android,M2101K9G,1f6068d890b4da5d,2,,,17,17.0,0,0.0,australia,0.0,,,,,,50.0,0.0,0.0,0.0,0.0,http://eyeonwater.nl/media/eyeonwater_upload/26016.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/26016.png,,2024-04,4,2024-04-30,c:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\26016.png,114457.0,4098.0,True,17.0,2024-04,,,37.768606132514,39.80328294985,,,,,,35.135205347021,17.0,36.902523458552,17.0,0.0,0.0,0.0,0.0,37.768606132514,17.0,39.80328294985,16.0
,26015,1,4/30/2024 3:26:16 PM,1,4/30/2024 3:26:13 PM,49.0907173,9.4981192,1057325,6290268,0,png,2024-04-30 13:28:04,Android,M2101K9G,1f6068d890b4da5d,4,,,18,18.0,0,0.0,australia,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,http://eyeonwater.nl/media/eyeonwater_upload/26015.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/26015.png,,2024-04,4,2024-04-30,c:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\26015.png,84168.0,1536.0,True,18.0,2024-04,,,33.20920520555,36.113004518479,,,,,,30.977250071753,18.0,33.716717699358,18.0,0.0,0.0,0.0,0.0,33.20920520555,18.0,36.113004518479,17.0
,26009,1,4/30/2024 2:47:57 PM,1,4/30/2024 10:22:04 AM,48.476803067597,9.1848544051725,1022453,6186547,0,png,2024-04-30 08:23:54,iOS,"iPhone12,1",16EA36E2-88E1-48FA-B266-0A93B0486470,0,,,16,15.0,0,0.0,eowcolor,0.0,,,,,,25.0,0.0,0.0,0.0,0.0,http://eyeonwater.nl/media/eyeonwater_upload/26009.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/26009.png,,2024-04,4,2024-04-30,c:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\26009.png,189663.0,42914.0,True,15.0,2024-04,,,49.977539102305,52.307591387837,,,,,,48.807440304265,15.0,49.896267682384,15.0,0.0,0.0,0.0,0.0,49.977539102305,15.0,52.307591387837,14.0
,26007,1,4/30/2024 10:20:32 AM,1,4/30/2024 10:20:29 AM,48.47707972558,9.1813073093157,1022058,6186594,0,png,2024-04-30 08:22:19,iOS,"iPhone12,1",16EA36E2-88E1-48FA-B266-0A93B0486470,0,,,16,15.0,0,0.0,eowcolor,0.0,,,,,,25.0,0.0,0.0,0.0,0.0,http://eyeonwater.nl/media/eyeonwater_upload/26007.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/26007.png,,2024-04,4,2024-04-30,c:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\26007.png,189332.0,33732.0,True,15.0,2024-04,,,50.289774974175,52.238565807691,,,,,,48.143886464182,15.0,49.825529346926,15.0,0.0,0.0,0.0,0.0,50.289774974175,15.0,52.238565807691,14.0
,25987,1,4/25/2024 11:15:58 AM,1,4/25/2024 11:15:17 AM,48.772890938861,9.1653277786099,1020279,6236413,0,png,2024-04-25 09:17:01,iOS,"iPhone12,1",90974D25-7DB6-4D49-BB9F-BDCEA6D943F9,3,,,11,12.0,0,0.56,australia,0.0,,,,,,100.0,0.0,6.75,0.0,0.0,http://eyeonwater.nl/media/eyeonwater_upload/25987.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/25987.png,,2024-04,4,2024-04-25,c:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25987.png,44380.0,4794.0,True,12.0,2024-04,,,67.115456199615,69.320420779499,,,,,,61.677053578664,13.0,63.354497260608,12.0,0.0,0.0,0.0,0.0,67.115456199615,12.0,69.320420779499,11.0
,25977,1,4/25/2024 11:07:50 AM,1,4/25/2024 11:07:46 AM,48.7730762,9.1656207,1020312,6236444,10,png,2024-04-25 09:09:30,Android,SM-G991B,4c6e7ed3819a0f3b,0,,,12,11.0,0,0.0,australia,794.0,794.0,fauserja,250.0,20.0,3.0,100.0,0.0,0.0,0.0,0.0,http://eyeonwater.nl/media/eyeonwater_upload/25977.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/25977.png,fauserja,2024-04,4,2024-04-25,c:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25977.png,108756.0,9086.0,True,11.0,2024-04,,,72.75705008709,71.45563718875,,,,,,,0.0,68.084401243656,11.0,0.0,0.0,0.0,0.0,72.75705008709,11.0,71.45563718875,11.0
,25962,1,4/23/2024 10:05:06 AM,1,4/23/2024 10:05:04 AM,48.4770836,9.1850583,1022476,6186594,0,png,2024-04-23 08:06:35,Android,HRY-LX1,6d022fb9287da044,0,,,15,14.0,0,0.0,eowcolor,0.0,,,,,,75.0,10.0,0.0,0.0,0.0,http://eyeonwater.nl/media/eyeonwater_upload/25962.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/25962.png,,2024-04,4,2024-04-23,c:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25962.png,48462.0,10368.0,False,,2024-04,,,,52.746395507807,,,,,,,0.0,48.107685577974,15.0,0.0,0.0,0.0,0.0,,0.0,52.746395507807,14.0
,25733,1,3/22/2024 1:40:01 PM,1,3/22/2024 1:39:59 PM,48.772835,9.1640697,1020139,6236403,0,png,2024-03-22 12:41:35,Android,POT-LX1,e31a5beafb1c0056,15,,,18,19.0,0,0.65,australia,0.0,,,,,,100.0,0.0,0.0,0.0,0.0,http://eyeonwater.nl/media/eyeonwater_upload/25733.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/25733.png,,2024-03,3,2024-03-22,c:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25733.png,135072.0,6782.0,True,19.0,2024-03,,,28.833322581382,30.376849405195,,,,,,24.217936951218,20.0,25.624282176724,20.0,0.0,0.0,0.0,0.0,28.833322581382,19.0,30.376849405195,19.0
,25644,1,3/13/2024 3:17:56 PM,1,3/13/2024 3:17:54 PM,48.7732304,9.1647792,1020218,6236470,0,png,2024-03-13 14:19:19,Android,POT-LX1,e31a5beafb1c0056,5,,,18,18.0,0,0.61,australia,0.0,,,,,,100.0,0.0,7.0,0.0,0.0,http://eyeonwater.nl/media/eyeonwater_upload/25644.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/25644.png,,2024-03,3,2024-03-13,c:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25644.png,116164.0,4596.0,False,,2024-03,,,,31.151548155567,,,,,,,0.0,16.730818835273,21.0,0.0,0.0,0.0,0.0,,0.0,31.151548155567,18.0
,25633,1,3/12/2024 11:55:31 AM,1,3/12/2024 11:54:23 AM,48.772515251175,9.1646497848325,1020204,6236349,0,png,2024-03-12 10:55:46,iOS,"iPhone12,1",C917DF4E-85D3-489B-B3BC-7C4487AECBD3,2,,,13,13.0,0,0.0,australia,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,http://eyeonwater.nl/media/eyeonwater_upload/25633.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/25633.png,,2024-03,3,2024-03-12,c:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25633.png,182381.0,6182.0,False,,2024-03,,,,60.519681994108,,,,,,,0.0,161.27761261211,6.0,0.0,0.0,0.0,0.0,,0.0,60.519681994108,13.0
,25632,1,3/12/2024 11:54:07 AM,1,3/12/2024 11:54:04 AM,48.772928380344,9.1654397018513,1020292,6236419,0,png,2024-03-12 10:55:27,iOS,"iPhone12,1",C917DF4E-85D3-489B-B3BC-7C4487AECBD3,0,,,12,13.0,0,0.0,australia,0.0,,,,,,100.0,0.0,0.0,0.0,0.0,http://eyeonwater.nl/media/eyeonwater_upload/25632.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/25632.png,,2024-03,3,2024-03-12,c:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25632.png,182381.0,7605.0,True,13.0,2024-03,,,60.315195017111,62.755862323766,,,,,,52.850505013142,14.0,99.849312812895,8.0,0.0,0.0,0.0,0.0,60.315195017111,13.0,62.755862323766,12.0
,25610,1,3/6/2024 2:11:04 PM,1,3/6/2024 2:11:02 PM,48.772559656357,9.1646851385411,1020208,6236357,10,png,2024-03-06 13:12:18,iOS,"iPhone12,1",2FFAB310-6580-4CFB-92B3-1FFA9ED4FE0E,7,1.0,,16,17.0,0,0.57,australia,1434.0,1434.0,Mika,80.0,3.0,1.0,100.0,0.0,6.75,0.0,0.0,http://eyeonwater.nl/media/eyeonwater_upload/25610.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/25610.png,Mika,2024-03,3,2024-03-06,c:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25610.png,182381.0,4194.0,True,17.0,2024-03,,,37.615403894188,33.140575192641,,,,,,,0.0,14.510858875875,21.0,0.0,0.0,0.0,0.0,37.615403894188,17.0,33.140575192641,18.0
,25605,1,3/5/2024 1:07:37 PM,1,3/5/2024 1:07:34 PM,48.772906889253,9.1646316927012,1020202,6236415,0,png,2024-02-28 07:47:21,iOS,"iPhone13,2",A81E774F-B655-44A9-9C11-D357967EC50B,9,,,17,16.0,0,0.0,australia,0.0,,,,,,75.0,0.0,0.0,0.0,0.0,http://eyeonwater.nl/media/eyeonwater_upload/25605.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/25605.png,,2024-02,2,2024-02-28,c:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25605.png,159120.0,2607.0,True,16.0,2024-02,,,41.68790594053,42.195140905884,,,,,,28.326398009192,19.0,29.46342811043,19.0,0.0,0.0,0.0,0.0,41.68790594053,16.0,42.195140905884,16.0
,25589,1,2/28/2024 2:44:55 PM,1,2/28/2024 2:44:53 PM,48.77281751453,9.1649859415549,1020241,6236400,10,png,2024-02-28 13:46:00,iOS,"iPhone13,3",D43B3807-2E62-4812-BC5D-5211BD9B7AAE,0,,,13,14.0,0,0.51,australia,695.0,695.0,Netti,410.0,39.0,3.0,100.0,0.0,6.5,0.0,0.0,http://eyeonwater.nl/media/eyeonwater_upload/25589.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/25589.png,Netti,2024-02,2,2024-02-28,c:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25589.png,57334.0,1074.0,True,14.0,2024-02,,,56.317480922604,58.160436950005,,,,,,,0.0,47.630754472701,15.0,0.0,0.0,0.0,0.0,56.317480922604,14.0,58.160436950005,13.0
,25489,1,1/31/2024 5:47:26 PM,1,1/31/2024 10:21:03 AM,48.474836102865,9.1865755975008,1022644,6186217,0,png,2024-01-31 09:22:07,iOS,"iPhone15,2",CD54E424-0B79-4620-ADCB-AFFC3A071B92,-6,,,16,15.0,0,0.0,eowcolor,0.0,,,,,,75.0,0.0,0.0,0.0,0.0,http://eyeonwater.nl/media/eyeonwater_upload/25489.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/25489.png,,2024-01,1,2024-01-31,c:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25489.png,172386.0,25322.0,True,15.0,2024-01,,,48.56950878734,50.155276849449,,,,,,44.028216046328,16.0,45.048836711176,16.0,0.0,0.0,0.0,0.0,48.56950878734,15.0,50.155276849449,15.0
,25139,1,11/9/2023 1:21:03 PM,1,11/9/2023 1:21:02 PM,48.47688122943,9.1848159916858,1022449,6186560,0,png,2023-11-09 12:21:21,iOS,"iPhone12,1",954C2D8A-DDC4-4C67-A71A-FDECD01C99BA,0,,,17,16.0,0,78.0,eowcolor,0.0,,,,,,100.0,9.0,0.0,0.0,0.0,http://eyeonwater.nl/media/eyeonwater_upload/25139.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/25139.png,,2023-11,11,2023-11-09,c:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25139.png,87533.0,9845.0,True,16.0,2023-11,,,42.396256580607,43.171682937123,,,,,,39.680264091229,17.0,40.74774343539,16.0,0.0,0.0,0.0,0.0,42.396256580607,16.0,43.171682937123,16.0
,25138,1,11/9/2023 1:00:59 PM,1,11/9/2023 1:00:58 PM,48.4766002,9.1820147,1022137,6186513,0,png,2023-11-09 12:01:15,Android,SM-G991B,8a07cf111df264a7,19,,,15,16.0,0,78.0,eowcolor,0.0,,,,,,100.0,9.0,0.0,0.0,0.0,http://eyeonwater.nl/media/eyeonwater_upload/25138.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/25138.png,,2023-11,11,2023-11-09,c:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25138.png,59311.0,12446.0,False,,2023-11,,,,43.06378365576,,,,,,,0.0,36.519914111051,17.0,0.0,0.0,0.0,0.0,,0.0,43.06378365576,16.0
,23636,1,3/5/2023 6:04:14 PM,1,3/5/2023 6:03:58 PM,47.5057486,9.7472757,1085061,6025019,0,png,2023-03-05 14:12:21,Android,SM-A515F,1fd019c967dc9509,0,,1.0,6,5.0,0,5.0,eowcolor,0.0,,,,,,25.0,6.0,0.0,0.0,0.0,http://eyeonwater.nl/media/eyeonwater_upload/23636.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/23636.png,,2023-03,3,2023-03-05,c:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\23636.png,128894.0,39113.0,False,,2023-03,,,,168.42359507524,,,,,,,0.0,188.5693352333,5.0,0.0,0.0,0.0,0.0,,0.0,168.42359507524,5.0
,23505,1,2/21/2023 2:50:32 PM,1,2/21/2023 11:43:51 AM,47.5060806,9.7479294,1085134,6025074,0,png,2023-02-21 09:37:55,Android,SM-A515F,1fd019c967dc9509,0,,,6,7.0,0,2.0,eowcolor,0.0,,,,,,0.0,6.0,0.0,0.0,0.0,http://eyeonwater.nl/media/eyeonwater_upload/23505.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/23505.png,,2023-02,2,2023-02-21,c:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\23505.png,100880.0,13920.0,False,,2023-02,,,,113.30504203938,,,,,,,0.0,117.87367487873,7.0,0.0,0.0,0.0,0.0,,0.0,113.30504203938,7.0
,23052,1,1/21/2023 11:47:47 AM,1,1/21/2023 11:47:45 AM,47.5063065,9.7470177,1085033,6025111,0,png,2023-01-21 10:51:27,Android,SM-A515F,1fd019c967dc9509,0,,1.0,6,6.0,0,30.0,eowcolor,0.0,,,,,,100.0,5.0,0.0,0.0,0.0,http://eyeonwater.nl/media/eyeonwater_upload/23052.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/23052.png,,2023-01,1,2023-01-21,c:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\23052.png,139392.0,37262.0,False,,2023-01,,,,151.01398816479,,,,,,,0.0,163.2377336125,5.0,0.0,0.0,0.0,0.0,,0.0,151.01398816479,6.0
,26573,1,6/5/2024 3:41:32 PM,1,6/5/2024 3:41:27 PM,48.4768471,9.1849676,1022465,6186555,0,png,2024-06-05 13:43:31,Android,SM-A405FN,f9a529f69fa5d907,1,,,17,17.0,0,0.0,eowcolor,0.0,,,,,,25.0,0.0,0.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/26573.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/26573.png,,2024-06,6,2024-06-05,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\26573.png,144576.0,44717.0,True,18.0,2024-06,,,37.814416724644,41.583893770065,,,,,,33.059210991261,18.0,35.642543976051,17.0,0.0,0.0,0.0,0.0,37.814416724644,17.0,41.583893770065,16.0
,26572,1,6/5/2024 3:41:32 PM,1,6/5/2024 3:40:44 PM,48.476959533316,9.185086144679,1022479,6186573,0,png,2024-06-05 13:42:50,ios,"iPhone13,2",F0AB3201-5CC5-498A-940F-EF9B7C94FC99,-199,,,16,15.0,0,37.0,eowcolor,0.0,,,,,,25.0,22.0,0.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/26572.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/26572.png,,2024-06,6,2024-06-05,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\26572.png,566208.0,8129.0,True,15.0,2024-06,,,49.729924329904,50.332695833352,,,,,,46.21026605759,15.0,46.893192797606,15.0,0.0,0.0,0.0,0.0,49.729924329904,15.0,50.332695833352,15.0
,26571,1,6/5/2024 3:39:48 PM,1,6/5/2024 3:39:45 PM,48.476892443674,9.1850049067844,1022470,6186562,0,png,2024-06-05 13:41:50,ios,"iPhone13,2",F0AB3201-5CC5-498A-940F-EF9B7C94FC99,-199,,,16,15.0,0,0.0,eowcolor,0.0,,,,,,25.0,22.0,0.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/26571.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/26571.png,,2024-06,6,2024-06-05,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\26571.png,566208.0,4503.0,True,16.0,2024-06,,,48.368480613122,50.345223160664,,,,,,44.851337260235,16.0,46.891777853498,15.0,0.0,0.0,0.0,0.0,48.368480613122,15.0,50.345223160664,15.0
,26507,1,6/1/2024 9:33:34 AM,1,6/1/2024 9:33:34 AM,48.5912026,9.3591633,1041857,6205779,0,png,2024-06-01 07:35:33,Android,HRY-LX1,6d022fb9287da044,-3,1.0,,16,17.0,0,0.0,eowcolor,0.0,,,,,,100.0,0.0,0.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/26507.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/26507.png,,2024-06,6,2024-06-01,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\26507.png,18271.0,7570.0,False,,2024-06,,,,37.741978510014,,,,,,,0.0,25.679030005522,20.0,0.0,0.0,0.0,0.0,,0.0,37.741978510014,17.0
,26016,1,4/30/2024 3:28:00 PM,1,4/30/2024 3:27:58 PM,49.090704,9.4981186,1057325,6290266,0,png,2024-04-30 13:29:49,Android,M2101K9G,1f6068d890b4da5d,2,,,17,17.0,0,0.0,australia,0.0,,,,,,50.0,0.0,0.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/26016.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/26016.png,,2024-04,4,2024-04-30,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\26016.png,114457.0,4098.0,True,17.0,2024-04,,,37.768606132514,39.80328294985,,,,,,35.135205347021,17.0,36.902523458552,17.0,0.0,0.0,0.0,0.0,37.768606132514,17.0,39.80328294985,16.0
,26015,1,4/30/2024 3:26:16 PM,1,4/30/2024 3:26:13 PM,49.0907173,9.4981192,1057325,6290268,0,png,2024-04-30 13:28:04,Android,M2101K9G,1f6068d890b4da5d,4,,,18,18.0,0,0.0,australia,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/26015.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/26015.png,,2024-04,4,2024-04-30,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\26015.png,84168.0,1536.0,True,18.0,2024-04,,,33.20920520555,36.113004518479,,,,,,30.977250071753,18.0,33.716717699358,18.0,0.0,0.0,0.0,0.0,33.20920520555,18.0,36.113004518479,17.0
,26009,1,4/30/2024 2:47:57 PM,1,4/30/2024 10:22:04 AM,48.476803067597,9.1848544051725,1022453,6186547,0,png,2024-04-30 08:23:54,iOS,"iPhone12,1",16EA36E2-88E1-48FA-B266-0A93B0486470,0,,,16,15.0,0,0.0,eowcolor,0.0,,,,,,25.0,0.0,0.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/26009.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/26009.png,,2024-04,4,2024-04-30,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\26009.png,189663.0,42914.0,True,15.0,2024-04,,,49.977539102305,52.307591387837,,,,,,48.807440304265,15.0,49.896267682384,15.0,0.0,0.0,0.0,0.0,49.977539102305,15.0,52.307591387837,14.0
,26007,1,4/30/2024 10:20:32 AM,1,4/30/2024 10:20:29 AM,48.47707972558,9.1813073093157,1022058,6186594,0,png,2024-04-30 08:22:19,iOS,"iPhone12,1",16EA36E2-88E1-48FA-B266-0A93B0486470,0,,,16,15.0,0,0.0,eowcolor,0.0,,,,,,25.0,0.0,0.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/26007.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/26007.png,,2024-04,4,2024-04-30,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\26007.png,189332.0,33732.0,True,15.0,2024-04,,,50.289774974175,52.238565807691,,,,,,48.143886464182,15.0,49.825529346926,15.0,0.0,0.0,0.0,0.0,50.289774974175,15.0,52.238565807691,14.0
